AccountingDate,Date,CoinIn,Games
6/27/2023,6/27/23 9:00 AM,118980.34,64935
6/27/2023,6/27/23 10:00 AM,178562.14,98185
6/27/2023,6/27/23 11:00 AM,253065.55,125623
6/27/2023,6/27/23 12:00 PM,342982.05,171275
6/27/2023,6/27/23 1:00 PM,455233.26,217353
6/27/2023,6/27/23 2:00 PM,414490.18,228389
6/27/2023,6/27/23 3:00 PM,438569.8,231127
6/27/2023,6/27/23 4:00 PM,480048.05,252784
6/27/2023,6/27/23 5:00 PM,487916.67,266552
6/27/2023,6/27/23 6:00 PM,512575.2,288526
6/27/2023,6/27/23 7:00 PM,518622.72,283746
6/27/2023,6/27/23 8:00 PM,481695.8,292933
6/27/2023,6/27/23 9:00 PM,464305.79,289078
6/27/2023,6/27/23 10:00 PM,476977.44,250811
6/27/2023,6/27/23 11:00 PM,395258.35,221607
6/27/2023,6/28/23 12:00 AM,333313.31,177216
6/27/2023,6/28/23 1:00 AM,259527.8,134556
6/27/2023,6/28/23 2:00 AM,204149.65,90100
6/27/2023,6/28/23 3:00 AM,171112.7,63473
6/27/2023,6/28/23 4:00 AM,76807.97,38099
6/27/2023,6/28/23 5:00 AM,86048.82,37841
6/28/2023,6/28/23 6:00 AM,45833.08,20441
6/28/2023,6/28/23 7:00 AM,61627.23,27995
6/28/2023,6/28/23 8:00 AM,92667.87,44174
6/28/2023,6/28/23 9:00 AM,102641.06,57401
6/28/2023,6/28/23 10:00 AM,208324.68,111367
6/28/2023,6/28/23 11:00 AM,254490.12,145216
6/28/2023,6/28/23 12:00 PM,330946.36,175273
6/28/2023,6/28/23 1:00 PM,394204.35,219944
6/28/2023,6/28/23 2:00 PM,420196.63,233046
6/28/2023,6/28/23 3:00 PM,430043.94,244243
6/28/2023,6/28/23 4:00 PM,505809.01,275906
6/28/2023,6/28/23 5:00 PM,570298.46,294195
6/28/2023,6/28/23 6:00 PM,617087.08,332981
6/28/2023,6/28/23 7:00 PM,610447.78,352454
6/28/2023,6/28/23 8:00 PM,634852.64,365889
6/28/2023,6/28/23 9:00 PM,534829.99,329732
6/28/2023,6/28/23 10:00 PM,493433.75,301107
6/28/2023,6/28/23 11:00 PM,475014.07,272906
6/28/2023,6/29/23 12:00 AM,396015.92,222355
6/28/2023,6/29/23 1:00 AM,335975.7,162805
6/28/2023,6/29/23 2:00 AM,243138.13,122472
6/28/2023,6/29/23 3:00 AM,187735.79,89034
6/28/2023,6/29/23 4:00 AM,148375.75,68088
6/28/2023,6/29/23 5:00 AM,115903.36,57308
6/29/2023,6/29/23 6:00 AM,41919.95,24404
6/29/2023,6/29/23 7:00 AM,64216.71,39896
6/29/2023,6/29/23 8:00 AM,104463.33,56911
6/29/2023,6/29/23 9:00 AM,169668.23,90648
6/29/2023,6/29/23 10:00 AM,267410.92,152055
6/29/2023,6/29/23 11:00 AM,349761.85,223840
6/29/2023,6/29/23 12:00 PM,459634.44,271771
6/29/2023,6/29/23 1:00 PM,497070.92,299279
6/29/2023,6/29/23 2:00 PM,582509.95,338174
6/29/2023,6/29/23 3:00 PM,651673.62,363187
6/29/2023,6/29/23 4:00 PM,659641.52,386790
6/29/2023,6/29/23 5:00 PM,667384.92,392372
6/29/2023,6/29/23 6:00 PM,709209.3,416985
6/29/2023,6/29/23 7:00 PM,791194.79,451450
6/29/2023,6/29/23 8:00 PM,774874.76,454194
6/29/2023,6/29/23 9:00 PM,776805.85,436963
6/29/2023,6/29/23 10:00 PM,720227.42,386916
6/29/2023,6/29/23 11:00 PM,608456.16,333251
6/29/2023,6/30/23 12:00 AM,541435.05,248383
6/29/2023,6/30/23 1:00 AM,449752.98,206498
6/29/2023,6/30/23 2:00 AM,313537.59,155088
6/29/2023,6/30/23 3:00 AM,227225.44,117566
6/29/2023,6/30/23 4:00 AM,188701.67,100733
6/29/2023,6/30/23 5:00 AM,214897.18,92099
6/30/2023,6/30/23 6:00 AM,98208.8,45527
6/30/2023,6/30/23 7:00 AM,104374.13,51212
6/30/2023,6/30/23 8:00 AM,156454.61,77976
6/30/2023,6/30/23 9:00 AM,218298.23,128367
6/30/2023,6/30/23 10:00 AM,332759.99,186815
6/30/2023,6/30/23 11:00 AM,437279.11,247908
6/30/2023,6/30/23 12:00 PM,535349,291879
6/30/2023,6/30/23 1:00 PM,697692.82,360288
6/30/2023,6/30/23 2:00 PM,725908.08,399968
6/30/2023,6/30/23 3:00 PM,846979.42,416075
6/30/2023,6/30/23 4:00 PM,857213.81,439040
6/30/2023,6/30/23 5:00 PM,935314.48,478801
6/30/2023,6/30/23 6:00 PM,907290.22,530297
6/30/2023,6/30/23 7:00 PM,1097085.31,616201
6/30/2023,6/30/23 8:00 PM,1287611.1,699228
6/30/2023,6/30/23 9:00 PM,1200305.09,656101
6/30/2023,6/30/23 10:00 PM,1178179.37,615410
6/30/2023,6/30/23 11:00 PM,1004850.55,534553
6/30/2023,7/1/23 12:00 AM,966451.89,493185
6/30/2023,7/1/23 1:00 AM,829679.31,404593
6/30/2023,7/1/23 2:00 AM,550209.34,293731
6/30/2023,7/1/23 3:00 AM,397918.29,207811
6/30/2023,7/1/23 4:00 AM,253743.98,126838
6/30/2023,7/1/23 5:00 AM,213360.19,96879
7/1/2023,7/1/23 6:00 AM,138282.19,50095
7/1/2023,7/1/23 7:00 AM,129858.48,57837
7/1/2023,7/1/23 8:00 AM,130687.26,88021
7/1/2023,7/1/23 9:00 AM,217106.01,128348
7/1/2023,7/1/23 10:00 AM,296554.69,165985
7/1/2023,7/1/23 11:00 AM,343412.9,208843
7/1/2023,7/1/23 12:00 PM,428789.2,252895
7/1/2023,7/1/23 1:00 PM,516428.61,305158
7/1/2023,7/1/23 2:00 PM,581747.46,369938
7/1/2023,7/1/23 3:00 PM,581284.43,381830
7/1/2023,7/1/23 4:00 PM,702830.83,426150
7/1/2023,7/1/23 5:00 PM,694267.13,430989
7/1/2023,7/1/23 6:00 PM,735767.26,443509
7/1/2023,7/1/23 7:00 PM,809922.62,474235
7/1/2023,7/1/23 8:00 PM,937069.83,492728
7/1/2023,7/1/23 9:00 PM,896780.11,517251
7/1/2023,7/1/23 10:00 PM,881438.8,492520
7/1/2023,7/1/23 11:00 PM,916400.04,494956
7/1/2023,7/2/23 12:00 AM,822136.53,484472
7/1/2023,7/2/23 1:00 AM,676536.61,405342
7/1/2023,7/2/23 2:00 AM,533193.86,303962
7/1/2023,7/2/23 3:00 AM,351175.09,207859
7/1/2023,7/2/23 4:00 AM,201270.68,122517
7/1/2023,7/2/23 5:00 AM,149995.26,89214
7/2/2023,7/2/23 6:00 AM,87867.55,52114
7/2/2023,7/2/23 7:00 AM,111816.55,59772
7/2/2023,7/2/23 8:00 AM,118991.65,75198
7/2/2023,7/2/23 9:00 AM,192911.86,121269
7/2/2023,7/2/23 10:00 AM,336380.62,212190
7/2/2023,7/2/23 11:00 AM,422568.75,265384
7/2/2023,7/2/23 12:00 PM,514761.49,318548
7/2/2023,7/2/23 1:00 PM,635251.24,385410
7/2/2023,7/2/23 2:00 PM,680618.64,414888
7/2/2023,7/2/23 3:00 PM,747153.8,432188
7/2/2023,7/2/23 4:00 PM,731829.27,388519
7/2/2023,7/2/23 5:00 PM,716821.29,379349
7/2/2023,7/2/23 6:00 PM,717075.06,390857
7/2/2023,7/2/23 7:00 PM,704309.54,402259
7/2/2023,7/2/23 8:00 PM,681730.32,420320
7/2/2023,7/2/23 9:00 PM,647157.65,407113
7/2/2023,7/2/23 10:00 PM,620978.8,355072
7/2/2023,7/2/23 11:00 PM,515983.54,285264
7/2/2023,7/3/23 12:00 AM,485489.89,248190
7/2/2023,7/3/23 1:00 AM,391990.4,194085
7/2/2023,7/3/23 2:00 AM,284342.08,147009
7/2/2023,7/3/23 3:00 AM,180183.94,113451
7/2/2023,7/3/23 4:00 AM,138267.01,86898
7/2/2023,7/3/23 5:00 AM,120614.02,70429
7/3/2023,7/3/23 6:00 AM,70972.43,35323
7/3/2023,7/3/23 7:00 AM,77717.54,44002
7/3/2023,7/3/23 8:00 AM,86217.16,57368
7/3/2023,7/3/23 9:00 AM,116306.83,86490
7/3/2023,7/3/23 10:00 AM,233387.12,146424
7/3/2023,7/3/23 11:00 AM,337981.21,203708
7/3/2023,7/3/23 12:00 PM,459471.64,261119
7/3/2023,7/3/23 1:00 PM,535168.89,301222
7/3/2023,7/3/23 2:00 PM,555362.52,329487
7/3/2023,7/3/23 3:00 PM,602110.14,356984
7/3/2023,7/3/23 4:00 PM,618820.08,387315
7/3/2023,7/3/23 5:00 PM,652582.77,406141
7/3/2023,7/3/23 6:00 PM,694637.69,417833
7/3/2023,7/3/23 7:00 PM,741110.58,442476
7/3/2023,7/3/23 8:00 PM,812053.15,474611
7/3/2023,7/3/23 9:00 PM,744937.34,444932
7/3/2023,7/3/23 10:00 PM,849920.73,462970
7/3/2023,7/3/23 11:00 PM,735858.77,411663
7/3/2023,7/4/23 12:00 AM,667370.94,350232
7/3/2023,7/4/23 1:00 AM,532922.6,291666
7/3/2023,7/4/23 2:00 AM,365016.03,209846
7/3/2023,7/4/23 3:00 AM,243066.49,148672
7/3/2023,7/4/23 4:00 AM,185674.88,110286
7/3/2023,7/4/23 5:00 AM,198720.85,84462
7/4/2023,7/4/23 6:00 AM,129089.74,38794
7/4/2023,7/4/23 7:00 AM,85286.52,45027
7/4/2023,7/4/23 8:00 AM,111517.84,69100
7/4/2023,7/4/23 9:00 AM,159520.41,116945
7/4/2023,7/4/23 10:00 AM,232594.34,164437
7/4/2023,7/4/23 11:00 AM,280382.98,192559
7/4/2023,7/4/23 12:00 PM,374481.23,244104
7/4/2023,7/4/23 1:00 PM,436290.99,291227
7/4/2023,7/4/23 2:00 PM,491149.75,324093
7/4/2023,7/4/23 3:00 PM,520567.88,344674
7/4/2023,7/4/23 4:00 PM,537980.75,352923
7/4/2023,7/4/23 5:00 PM,527789.54,341864
7/4/2023,7/4/23 6:00 PM,511247.21,339800
7/4/2023,7/4/23 7:00 PM,505847.84,347743
7/4/2023,7/4/23 8:00 PM,534698,339059
7/4/2023,7/4/23 9:00 PM,463951.5,306763
7/4/2023,7/4/23 10:00 PM,436834.7,275677
7/4/2023,7/4/23 11:00 PM,440765.99,247498
7/4/2023,7/5/23 12:00 AM,352561.85,194806
7/4/2023,7/5/23 1:00 AM,311336.33,164317
7/4/2023,7/5/23 2:00 AM,223062.08,103191
7/4/2023,7/5/23 3:00 AM,201273.65,74772
7/4/2023,7/5/23 4:00 AM,110571,54888
7/4/2023,7/5/23 5:00 AM,122562.54,43898
7/5/2023,7/5/23 6:00 AM,51104.2,23849
7/5/2023,7/5/23 7:00 AM,97684.68,36235
7/5/2023,7/5/23 8:00 AM,92309.32,45414
7/5/2023,7/5/23 9:00 AM,117075.38,86804
7/5/2023,7/5/23 10:00 AM,209099.77,156175
7/5/2023,7/5/23 11:00 AM,344653.55,244559
7/5/2023,7/5/23 12:00 PM,436929.06,303254
7/5/2023,7/5/23 1:00 PM,522959.64,335794
7/5/2023,7/5/23 2:00 PM,514088.9,350152
7/5/2023,7/5/23 3:00 PM,516401.53,369054
7/5/2023,7/5/23 4:00 PM,580024.81,414082
7/5/2023,7/5/23 5:00 PM,602872.78,429373
7/5/2023,7/5/23 6:00 PM,537219.72,397666
7/5/2023,7/5/23 7:00 PM,642528.21,407386
7/5/2023,7/5/23 8:00 PM,588207.19,381216
7/5/2023,7/5/23 9:00 PM,576456.09,345670
7/5/2023,7/5/23 10:00 PM,495374.06,300696
7/5/2023,7/5/23 11:00 PM,364641.14,245959
7/5/2023,7/6/23 12:00 AM,350149.79,196801
7/5/2023,7/6/23 1:00 AM,318660.4,156096
7/5/2023,7/6/23 2:00 AM,244172.33,117985
7/5/2023,7/6/23 3:00 AM,210509.67,80202
7/5/2023,7/6/23 4:00 AM,168678.8,58663
7/5/2023,7/6/23 5:00 AM,144443.96,52803
7/6/2023,7/6/23 6:00 AM,49522.24,30321
7/6/2023,7/6/23 7:00 AM,73554.44,41252
7/6/2023,7/6/23 8:00 AM,107991.28,54321
7/6/2023,7/6/23 9:00 AM,147263.21,81201
7/6/2023,7/6/23 10:00 AM,224863.29,128463
7/6/2023,7/6/23 11:00 AM,289951.47,174763
7/6/2023,7/6/23 12:00 PM,373543.76,212118
7/6/2023,7/6/23 1:00 PM,419524.13,249767
7/6/2023,7/6/23 2:00 PM,463575.67,274294
7/6/2023,7/6/23 3:00 PM,501012.67,297889
7/6/2023,7/6/23 4:00 PM,560031.71,341646
7/6/2023,7/6/23 5:00 PM,631685.61,375247
7/6/2023,7/6/23 6:00 PM,630672.97,400457
7/6/2023,7/6/23 7:00 PM,643115.27,405985
7/6/2023,7/6/23 8:00 PM,619263.35,380140
7/6/2023,7/6/23 9:00 PM,618318.91,366504
7/6/2023,7/6/23 10:00 PM,574816.35,335442
7/6/2023,7/6/23 11:00 PM,453945.92,299406
7/6/2023,7/7/23 12:00 AM,405491.15,230121
7/6/2023,7/7/23 1:00 AM,322023.29,163213
7/6/2023,7/7/23 2:00 AM,244173.67,115768
7/6/2023,7/7/23 3:00 AM,141753.29,76218
7/6/2023,7/7/23 4:00 AM,135139.48,58398
7/6/2023,7/7/23 5:00 AM,89634.89,51316
7/7/2023,7/7/23 6:00 AM,61637.02,32829
7/7/2023,7/7/23 7:00 AM,72019.77,36358
7/7/2023,7/7/23 8:00 AM,97129.57,58203
7/7/2023,7/7/23 9:00 AM,157613.06,94281
7/7/2023,7/7/23 10:00 AM,269466.18,143814
7/7/2023,7/7/23 11:00 AM,356958,181186
7/7/2023,7/7/23 12:00 PM,411046.58,226565
7/7/2023,7/7/23 1:00 PM,548404.66,271062
7/7/2023,7/7/23 2:00 PM,550061.38,300136
7/7/2023,7/7/23 3:00 PM,563695.56,326177
7/7/2023,7/7/23 4:00 PM,610292.44,361281
7/7/2023,7/7/23 5:00 PM,631602.96,385776
7/7/2023,7/7/23 6:00 PM,677128.58,393788
7/7/2023,7/7/23 7:00 PM,743182.36,427722
7/7/2023,7/7/23 8:00 PM,906616.18,470352
7/7/2023,7/7/23 9:00 PM,927210.58,467624
7/7/2023,7/7/23 10:00 PM,982414.93,470168
7/7/2023,7/7/23 11:00 PM,972400.4,483230
7/7/2023,7/8/23 12:00 AM,832350.47,405933
7/7/2023,7/8/23 1:00 AM,677621.82,318294
7/7/2023,7/8/23 2:00 AM,480183.04,218753
7/7/2023,7/8/23 3:00 AM,374365.48,148371
7/7/2023,7/8/23 4:00 AM,234599.44,102607
7/7/2023,7/8/23 5:00 AM,215903.21,80089
7/8/2023,7/8/23 6:00 AM,98334.42,36349
7/8/2023,7/8/23 7:00 AM,112691.61,43712
7/8/2023,7/8/23 8:00 AM,142560.75,67678
7/8/2023,7/8/23 9:00 AM,183306.38,105407
7/8/2023,7/8/23 10:00 AM,244236.33,141079
7/8/2023,7/8/23 11:00 AM,315868.39,194589
7/8/2023,7/8/23 12:00 PM,403556.6,251792
7/8/2023,7/8/23 1:00 PM,483050.33,309931
7/8/2023,7/8/23 2:00 PM,577280.73,331620
7/8/2023,7/8/23 3:00 PM,629577.26,361903
7/8/2023,7/8/23 4:00 PM,621126.17,386582
7/8/2023,7/8/23 5:00 PM,610701.01,391624
7/8/2023,7/8/23 6:00 PM,666803.9,408677
7/8/2023,7/8/23 7:00 PM,775528.93,460927
7/8/2023,7/8/23 8:00 PM,833363.19,493700
7/8/2023,7/8/23 9:00 PM,882055.44,496740
7/8/2023,7/8/23 10:00 PM,884922.09,491083
7/8/2023,7/8/23 11:00 PM,824393.81,469465
7/8/2023,7/9/23 12:00 AM,866562.26,456444
7/8/2023,7/9/23 1:00 AM,613541.71,345290
7/8/2023,7/9/23 2:00 AM,457758.61,247177
7/8/2023,7/9/23 3:00 AM,299254.47,178031
7/8/2023,7/9/23 4:00 AM,227914.62,120420
7/8/2023,7/9/23 5:00 AM,227227.52,94310
7/9/2023,7/9/23 6:00 AM,106218.58,49887
7/9/2023,7/9/23 7:00 AM,98941.8,55219
7/9/2023,7/9/23 8:00 AM,105534.2,70697
7/9/2023,7/9/23 9:00 AM,127009.99,90853
7/9/2023,7/9/23 10:00 AM,243474.86,167887
7/9/2023,7/9/23 11:00 AM,355715.46,226538
7/9/2023,7/9/23 12:00 PM,417687.54,252466
7/9/2023,7/9/23 1:00 PM,499708.97,299016
7/9/2023,7/9/23 2:00 PM,556584.06,359257
7/9/2023,7/9/23 3:00 PM,587359.92,378508
7/9/2023,7/9/23 4:00 PM,566131.5,342117
7/9/2023,7/9/23 5:00 PM,571762.78,332445
7/9/2023,7/9/23 6:00 PM,596882.01,346321
7/9/2023,7/9/23 7:00 PM,711357.64,356292
7/9/2023,7/9/23 8:00 PM,636960.3,353075
7/9/2023,7/9/23 9:00 PM,629332.71,325614
7/9/2023,7/9/23 10:00 PM,630041.68,318488
7/9/2023,7/9/23 11:00 PM,572563.47,278552
7/9/2023,7/10/23 12:00 AM,494568.57,225559
7/9/2023,7/10/23 1:00 AM,331967.09,169645
7/9/2023,7/10/23 2:00 AM,196713.13,111502
7/9/2023,7/10/23 3:00 AM,152386.02,72354
7/9/2023,7/10/23 4:00 AM,83085.37,41394
7/9/2023,7/10/23 5:00 AM,83030.77,44694
7/10/2023,7/10/23 6:00 AM,56383.89,21427
7/10/2023,7/10/23 7:00 AM,56316.12,27071
7/10/2023,7/10/23 8:00 AM,58750.32,33738
7/10/2023,7/10/23 9:00 AM,80414.67,51103
7/10/2023,7/10/23 10:00 AM,151603.84,74985
7/10/2023,7/10/23 11:00 AM,209027.97,110494
7/10/2023,7/10/23 12:00 PM,271752.21,138596
7/10/2023,7/10/23 1:00 PM,317281.64,159161
7/10/2023,7/10/23 2:00 PM,370100.55,192032
7/10/2023,7/10/23 3:00 PM,384359.88,205864
7/10/2023,7/10/23 4:00 PM,352489.25,208860
7/10/2023,7/10/23 5:00 PM,401411.4,227585
7/10/2023,7/10/23 6:00 PM,440036.03,232259
7/10/2023,7/10/23 7:00 PM,395653.32,235618
7/10/2023,7/10/23 8:00 PM,429952.81,225960
7/10/2023,7/10/23 9:00 PM,396463.1,189894
7/10/2023,7/10/23 10:00 PM,401910.34,185177
7/10/2023,7/10/23 11:00 PM,358410.14,178425
7/10/2023,7/11/23 12:00 AM,289802.14,141355
7/10/2023,7/11/23 1:00 AM,203000.62,102301
7/10/2023,7/11/23 2:00 AM,118345.74,70456
7/10/2023,7/11/23 3:00 AM,86737.14,48347
7/10/2023,7/11/23 4:00 AM,68457.52,35924
7/10/2023,7/11/23 5:00 AM,56554.3,25880
7/11/2023,7/11/23 6:00 AM,28152.07,9233
7/11/2023,7/11/23 7:00 AM,50035.77,15912
7/11/2023,7/11/23 8:00 AM,55092.94,28205
7/11/2023,7/11/23 9:00 AM,102721.48,56297
7/11/2023,7/11/23 10:00 AM,201823.16,115381
7/11/2023,7/11/23 11:00 AM,260520.51,165329
7/11/2023,7/11/23 12:00 PM,300901.48,198106
7/11/2023,7/11/23 1:00 PM,335459.16,229571
7/11/2023,7/11/23 2:00 PM,364393.54,248291
7/11/2023,7/11/23 3:00 PM,408498.33,258186
7/11/2023,7/11/23 4:00 PM,533320.09,289279
7/11/2023,7/11/23 5:00 PM,510552.41,295232
7/11/2023,7/11/23 6:00 PM,543202.34,312159
7/11/2023,7/11/23 7:00 PM,496297.12,300375
7/11/2023,7/11/23 8:00 PM,440471.09,290935
7/11/2023,7/11/23 9:00 PM,515195.73,290536
7/11/2023,7/11/23 10:00 PM,465696.29,256194
7/11/2023,7/11/23 11:00 PM,489427.04,215391
7/11/2023,7/12/23 12:00 AM,445154.45,194569
7/11/2023,7/12/23 1:00 AM,348650.74,143506
7/11/2023,7/12/23 2:00 AM,174942.31,102895
7/11/2023,7/12/23 3:00 AM,106595.25,62745
7/11/2023,7/12/23 4:00 AM,83332.63,39738
7/11/2023,7/12/23 5:00 AM,88071.85,44867
7/12/2023,7/12/23 6:00 AM,47287.97,22760
7/12/2023,7/12/23 7:00 AM,64266.58,25131
7/12/2023,7/12/23 8:00 AM,65021.42,40899
7/12/2023,7/12/23 9:00 AM,126375.1,90741
7/12/2023,7/12/23 10:00 AM,265338.85,184914
7/12/2023,7/12/23 11:00 AM,398576.08,280834
7/12/2023,7/12/23 12:00 PM,441611.23,308577
7/12/2023,7/12/23 1:00 PM,483988.44,328414
7/12/2023,7/12/23 2:00 PM,525301,343548
7/12/2023,7/12/23 3:00 PM,556730.54,350793
7/12/2023,7/12/23 4:00 PM,567164.61,364843
7/12/2023,7/12/23 5:00 PM,546707.37,362050
7/12/2023,7/12/23 6:00 PM,648411.81,408989
7/12/2023,7/12/23 7:00 PM,542917.59,357727
7/12/2023,7/12/23 8:00 PM,540872.8,350203
7/12/2023,7/12/23 9:00 PM,510070.58,322375
7/12/2023,7/12/23 10:00 PM,488973.06,276059
7/12/2023,7/12/23 11:00 PM,339662.94,205792
7/12/2023,7/13/23 12:00 AM,305117.89,166492
7/12/2023,7/13/23 1:00 AM,237881.92,122257
7/12/2023,7/13/23 2:00 AM,171926.49,93060
7/12/2023,7/13/23 3:00 AM,139121.94,68708
7/12/2023,7/13/23 4:00 AM,103526.89,51145
7/12/2023,7/13/23 5:00 AM,91532.65,41176
7/13/2023,7/13/23 6:00 AM,46964.99,21496
7/13/2023,7/13/23 7:00 AM,54345.26,27728
7/13/2023,7/13/23 8:00 AM,75916.22,40889
7/13/2023,7/13/23 9:00 AM,116118.49,65390
7/13/2023,7/13/23 10:00 AM,166942.58,108620
7/13/2023,7/13/23 11:00 AM,236690.07,168186
7/13/2023,7/13/23 12:00 PM,310578.15,205883
7/13/2023,7/13/23 1:00 PM,397134.53,253664
7/13/2023,7/13/23 2:00 PM,406974.27,272026
7/13/2023,7/13/23 3:00 PM,437859.41,288000
7/13/2023,7/13/23 4:00 PM,492711.75,320348
7/13/2023,7/13/23 5:00 PM,572257.92,349968
7/13/2023,7/13/23 6:00 PM,541020.11,355663
7/13/2023,7/13/23 7:00 PM,578550.1,368388
7/13/2023,7/13/23 8:00 PM,616851.66,374653
7/13/2023,7/13/23 9:00 PM,573560.03,357283
7/13/2023,7/13/23 10:00 PM,488844.73,314406
7/13/2023,7/13/23 11:00 PM,364818.64,240519
7/13/2023,7/14/23 12:00 AM,367871.58,201125
7/13/2023,7/14/23 1:00 AM,357121.53,156975
7/13/2023,7/14/23 2:00 AM,232884.92,109004
7/13/2023,7/14/23 3:00 AM,228182.54,94658
7/13/2023,7/14/23 4:00 AM,164950.46,66757
7/13/2023,7/14/23 5:00 AM,174434.84,54982
7/14/2023,7/14/23 6:00 AM,87018.16,26524
7/14/2023,7/14/23 7:00 AM,57508.32,31064
7/14/2023,7/14/23 8:00 AM,94739.13,56122
7/14/2023,7/14/23 9:00 AM,158368.88,95998
7/14/2023,7/14/23 10:00 AM,196593.42,127980
7/14/2023,7/14/23 11:00 AM,312474.47,180954
7/14/2023,7/14/23 12:00 PM,385939.94,231893
7/14/2023,7/14/23 1:00 PM,448514.4,280170
7/14/2023,7/14/23 2:00 PM,578844.02,304184
7/14/2023,7/14/23 3:00 PM,606949.61,331415
7/14/2023,7/14/23 4:00 PM,633812.5,342345
7/14/2023,7/14/23 5:00 PM,627585.67,339795
7/14/2023,7/14/23 6:00 PM,692381.32,371154
7/14/2023,7/14/23 7:00 PM,721798.88,429033
7/14/2023,7/14/23 8:00 PM,818372.07,464812
7/14/2023,7/14/23 9:00 PM,856938.38,495833
7/14/2023,7/14/23 10:00 PM,876684.02,471942
7/14/2023,7/14/23 11:00 PM,886228.73,466013
7/14/2023,7/15/23 12:00 AM,808901.76,396253
7/14/2023,7/15/23 1:00 AM,619708.71,293805
7/14/2023,7/15/23 2:00 AM,367453.33,188809
7/14/2023,7/15/23 3:00 AM,283516.66,146067
7/14/2023,7/15/23 4:00 AM,180969.2,94948
7/14/2023,7/15/23 5:00 AM,167990.59,82015
7/15/2023,7/15/23 6:00 AM,124857.33,46280
7/15/2023,7/15/23 7:00 AM,111524.72,52096
7/15/2023,7/15/23 8:00 AM,140946.91,72459
7/15/2023,7/15/23 9:00 AM,214482.39,122518
7/15/2023,7/15/23 10:00 AM,264839.25,156261
7/15/2023,7/15/23 11:00 AM,356803.25,205798
7/15/2023,7/15/23 12:00 PM,415662.45,243911
7/15/2023,7/15/23 1:00 PM,556003.52,300880
7/15/2023,7/15/23 2:00 PM,607452.1,345239
7/15/2023,7/15/23 3:00 PM,744402.01,395718
7/15/2023,7/15/23 4:00 PM,728538.55,433879
7/15/2023,7/15/23 5:00 PM,797347.77,445664
7/15/2023,7/15/23 6:00 PM,936477.48,501234
7/15/2023,7/15/23 7:00 PM,1067592.9,599624
7/15/2023,7/15/23 8:00 PM,1161458.94,686620
7/15/2023,7/15/23 9:00 PM,1077727.11,619206
7/15/2023,7/15/23 10:00 PM,1012765.51,536006
7/15/2023,7/15/23 11:00 PM,891203.67,500733
7/15/2023,7/16/23 12:00 AM,882119.52,500500
7/15/2023,7/16/23 1:00 AM,726201.62,397256
7/15/2023,7/16/23 2:00 AM,593860.26,297961
7/15/2023,7/16/23 3:00 AM,381143.71,193181
7/15/2023,7/16/23 4:00 AM,257033.77,120576
7/15/2023,7/16/23 5:00 AM,187361.22,91885
7/16/2023,7/16/23 6:00 AM,107528.8,52721
7/16/2023,7/16/23 7:00 AM,91847.35,52535
7/16/2023,7/16/23 8:00 AM,113632.27,73215
7/16/2023,7/16/23 9:00 AM,160621.3,100961
7/16/2023,7/16/23 10:00 AM,296134.52,186040
7/16/2023,7/16/23 11:00 AM,353267.17,222086
7/16/2023,7/16/23 12:00 PM,417647.3,263414
7/16/2023,7/16/23 1:00 PM,486921.21,302702
7/16/2023,7/16/23 2:00 PM,527493.39,353771
7/16/2023,7/16/23 3:00 PM,507952.14,377047
7/16/2023,7/16/23 4:00 PM,507746.25,347449
7/16/2023,7/16/23 5:00 PM,507336.36,346006
7/16/2023,7/16/23 6:00 PM,518907.48,339048
7/16/2023,7/16/23 7:00 PM,526657.07,334561
7/16/2023,7/16/23 8:00 PM,515566.51,313563
7/16/2023,7/16/23 9:00 PM,537317.36,304516
7/16/2023,7/16/23 10:00 PM,523798,298625
7/16/2023,7/16/23 11:00 PM,473114.22,254074
7/16/2023,7/17/23 12:00 AM,404365.76,199816
7/16/2023,7/17/23 1:00 AM,256829.55,139956
7/16/2023,7/17/23 2:00 AM,196818.72,99274
7/16/2023,7/17/23 3:00 AM,145225.49,68000
7/16/2023,7/17/23 4:00 AM,80003.43,44720
7/16/2023,7/17/23 5:00 AM,80519.47,44575
7/17/2023,7/17/23 6:00 AM,50726.74,22734
7/17/2023,7/17/23 7:00 AM,40225.51,28513
7/17/2023,7/17/23 8:00 AM,68919.19,37692
7/17/2023,7/17/23 9:00 AM,128678.57,54978
7/17/2023,7/17/23 10:00 AM,191276.3,111473
7/17/2023,7/17/23 11:00 AM,255417.98,158051
7/17/2023,7/17/23 12:00 PM,286571.58,192980
7/17/2023,7/17/23 1:00 PM,342786,221374
7/17/2023,7/17/23 2:00 PM,389488,239861
7/17/2023,7/17/23 3:00 PM,365407.45,236766
7/17/2023,7/17/23 4:00 PM,421071.29,250018
7/17/2023,7/17/23 5:00 PM,462604.78,288942
7/17/2023,7/17/23 6:00 PM,529885.65,321983
7/17/2023,7/17/23 7:00 PM,518028.65,308658
7/17/2023,7/17/23 8:00 PM,512737.58,303424
7/17/2023,7/17/23 9:00 PM,482504.42,316658
7/17/2023,7/17/23 10:00 PM,471033.72,290575
7/17/2023,7/17/23 11:00 PM,444699.44,248065
7/17/2023,7/18/23 12:00 AM,405514.49,203053
7/17/2023,7/18/23 1:00 AM,251986.23,141626
7/17/2023,7/18/23 2:00 AM,150841.67,85972
7/17/2023,7/18/23 3:00 AM,106597.75,61957
